name,price,rating,reviews,checkin_date,checkout_date
Hôtel LEON,259,9.0,226.0,2025-05-23,2025-05-24
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-05-23,2025-05-24
"Hotel Apolonia Paris Mouffetard, Sure Hotel Collection by Best Western",169,8.0,1.0,2025-05-23,2025-05-24
Hotel Apolonia Paris Montmartre; Sure Hotel Collection by Best Western,119,8.0,2.0,2025-05-23,2025-05-24
Hotel Restaurant Au Boeuf Couronné,129,8.0,2.0,2025-05-23,2025-05-24
Ibis Paris Tour Eiffel Cambronne 15ème,139,7.0,10.0,2025-05-23,2025-05-24
Hôtel Claret Bercy,122,6.0,2.0,2025-05-23,2025-05-24
Hôtel Stanislas sans ascenseur,97,7.0,752.0,2025-05-23,2025-05-24
Hotel Mimosa Paris,121,7.0,2.0,2025-05-23,2025-05-24
Hotel Diana Paris,195,7.0,771.0,2025-05-23,2025-05-24
ibis Paris Alesia Montparnasse,110,7.0,3.0,2025-05-23,2025-05-24
Hotel Viator - Gare de Lyon,168,8.0,2.0,2025-05-23,2025-05-24
ibis Paris Bercy Village,153,8.0,4.0,2025-05-23,2025-05-24
citizenM Paris Gare de Lyon,206,8.0,10.0,2025-05-23,2025-05-24
Amazing apartment - 2P/1BR Université de Paris Tolbiac,251,8.0,11.0,2025-05-23,2025-05-24
Est Hotel,127,8.0,8.0,2025-05-23,2025-05-24
ibis Paris La Villette Cité des Sciences 19ème,112,7.0,2.0,2025-05-23,2025-05-24
ibis Styles Paris Bercy,182,7.0,9.0,2025-05-23,2025-05-24
Paris France Hotel,178,8.0,2.0,2025-05-23,2025-05-24
Maison Du Pré,127,7.0,2.0,2025-05-23,2025-05-24
B&B HOTEL Paris Porte des Lilas,95,7.0,14.0,2025-05-23,2025-05-24
Best Western Ronceray Opéra,174,7.0,1.0,2025-05-23,2025-05-24
Mercure Paris 17 Batignolles,177,8.0,1.0,2025-05-23,2025-05-24
Kopster Hotel Paris Porte de Versailles,159,8.0,573.0,2025-05-23,2025-05-24
Hôtel Les Deux Gares,196,8.0,1.0,2025-05-23,2025-05-24
Hôtel LEON,259,9.0,226.0,2025-05-24,2025-05-25
"Hotel Apolonia Paris Mouffetard, Sure Hotel Collection by Best Western",169,8.0,1.0,2025-05-24,2025-05-25
Hôtel du Levant,236,8.0,2.0,2025-05-24,2025-05-25
Best Western Ronceray Opéra,167,7.0,1.0,2025-05-24,2025-05-25
Hotel Apolonia Paris Montmartre; Sure Hotel Collection by Best Western,122,8.0,2.0,2025-05-24,2025-05-25
ibis Paris Bercy Village,153,8.0,4.0,2025-05-24,2025-05-25
Kopster Hotel Paris Porte de Versailles,139,8.0,573.0,2025-05-24,2025-05-25
Grand Hôtel De Paris,132,7.0,4.0,2025-05-24,2025-05-25
Ibis Paris Tour Eiffel Cambronne 15ème,152,7.0,10.0,2025-05-24,2025-05-25
Hotel Clément,183,8.0,2.0,2025-05-24,2025-05-25
Princesse Caroline,215,8.0,913.0,2025-05-24,2025-05-25
ibis Budget Paris La Villette 19ème,96,7.0,14.0,2025-05-24,2025-05-25
Mercure Paris 17 Batignolles,177,8.0,1.0,2025-05-24,2025-05-25
Timhotel Paris du Gare du Nord,137,7.0,325.0,2025-05-24,2025-05-25
Windsor Opera,251,8.0,404.0,2025-05-24,2025-05-25
Hotel Viator - Gare de Lyon,168,8.0,2.0,2025-05-24,2025-05-25
ibis Styles Paris Bercy,182,7.0,9.0,2025-05-24,2025-05-25
citizenM Paris Gare de Lyon,193,8.0,10.0,2025-05-24,2025-05-25
Paris Rooms & Dreams Hotel,90,7.0,769.0,2025-05-24,2025-05-25
Maison Du Pré,127,7.0,2.0,2025-05-24,2025-05-25
Hôtel Stanislas sans ascenseur,107,7.0,752.0,2025-05-24,2025-05-25
Hôtel Claret Bercy,141,6.0,2.0,2025-05-24,2025-05-25
Hotel Restaurant Au Boeuf Couronné,139,8.0,2.0,2025-05-24,2025-05-25
ibis Paris La Villette Cité des Sciences 19ème,116,7.0,2.0,2025-05-24,2025-05-25
Est Hotel,140,8.0,8.0,2025-05-24,2025-05-25
Beautiful Apartment - 1BD for 4P - Quartier Latin,267,8.0,13.0,2025-05-25,2025-05-26
Hotel Vacances Bleues Provinces Opera,136,8.0,5.0,2025-05-25,2025-05-26
Hôtel Veryste & Spa Paris,132,8.0,914.0,2025-05-25,2025-05-26
Hotel Mimosa Paris,84,7.0,2.0,2025-05-25,2025-05-26
Grand Hôtel du Bel Air,68,7.0,2.0,2025-05-25,2025-05-26
Hôtel Coypel by Magna Arbor,100,7.0,2.0,2025-05-25,2025-05-26
Relais du Pré,137,8.0,1.0,2025-05-25,2025-05-26
Hotel La Manufacture,126,8.0,2.0,2025-05-25,2025-05-26
Pavillon Monceau,115,7.0,2.0,2025-05-25,2025-05-26
D'win,145,7.0,1.0,2025-05-25,2025-05-26
Hôtel Artemisia Montmartre,215,8.0,524.0,2025-05-25,2025-05-26
Hôtel Aurore Paris Gare de Lyon,132,8.0,1.0,2025-05-25,2025-05-26
Grand Hôtel De Paris,72,7.0,4.0,2025-05-25,2025-05-26
Little Hôtel,77,8.0,1.0,2025-05-25,2025-05-26
Hôtel de France Gare de Lyon Bastille,142,8.0,4.0,2025-05-25,2025-05-26
"Hotel Apolonia Paris Mouffetard, Sure Hotel Collection by Best Western",137,8.0,1.0,2025-05-25,2025-05-26
ibis Styles Paris Bercy,130,7.0,9.0,2025-05-25,2025-05-26
Hotel Viator - Gare de Lyon,139,8.0,2.0,2025-05-25,2025-05-26
Est Hotel,109,8.0,8.0,2025-05-25,2025-05-26
Hotel Marais Grands Boulevards,169,8.0,1.0,2025-05-25,2025-05-26
Splendide appartement de luxe Saint-Germain,879,,,2025-05-25,2025-05-26
Lennon by Avalon Hotel Paris Gare du Nord,89,7.0,2.0,2025-05-25,2025-05-26
Moris Grands Boulevards,148,8.0,2.0,2025-05-25,2025-05-26
ibis Paris Gare De L'Est TGV,105,7.0,1.0,2025-05-25,2025-05-26
Maison Du Pré,102,7.0,2.0,2025-05-25,2025-05-26
Hôtel LEON,256,9.0,226.0,2025-05-26,2025-05-27
Hotel Mimosa Paris,113,7.0,2.0,2025-05-26,2025-05-27
Maison Du Pré,102,7.0,2.0,2025-05-26,2025-05-27
Grand Hôtel De Paris,114,7.0,4.0,2025-05-26,2025-05-27
Hôtel Stanislas sans ascenseur,97,7.0,752.0,2025-05-26,2025-05-27
Hôtel Claret Bercy,132,6.0,2.0,2025-05-26,2025-05-27
Hotel Luna Park,72,7.0,6.0,2025-05-26,2025-05-27
Au Pacific Hotel,137,8.0,4.0,2025-05-26,2025-05-27
ibis Budget Paris La Villette 19ème,99,7.0,14.0,2025-05-26,2025-05-27
Hôtel Bellevue et du Chariot d'Or,142,7.0,4.0,2025-05-26,2025-05-27
Hôtel Paris Nord,97,6.0,1.0,2025-05-26,2025-05-27
New Hotel Saint Lazare,106,6.0,1.0,2025-05-26,2025-05-27
Les Artistes,201,9.0,1.0,2025-05-26,2025-05-27
Moris Grands Boulevards,154,8.0,2.0,2025-05-26,2025-05-27
Hôtel du Square d'Anvers,127,6.0,2.0,2025-05-26,2025-05-27
Hotel Restaurant Au Boeuf Couronné,121,8.0,2.0,2025-05-26,2025-05-27
Hôtel Des Arts-Bastille,145,7.0,2.0,2025-05-26,2025-05-27
MAISON SAINT CHARLES - ASSOCIATION HABITAT et HUMANISME ILE DE FRANCE,142,8.0,115.0,2025-05-26,2025-05-27
HOTEL DE PARIS MONTPARNASSE,159,8.0,2.0,2025-05-26,2025-05-27
Hotel Viator - Gare de Lyon,168,8.0,2.0,2025-05-26,2025-05-27
Motel One Paris-Porte Dorée,140,8.0,7.0,2025-05-26,2025-05-27
Hôtel de Ménilmontant,85,5.0,1.0,2025-05-26,2025-05-27
Campanile Paris 15 - Tour Eiffel,134,7.0,238.0,2025-05-26,2025-05-27
Paris France Hotel,178,8.0,2.0,2025-05-26,2025-05-27
HotelF1 Paris Saint Ouen Marché Aux Puces,55,6.0,17.0,2025-05-26,2025-05-27
Hôtel LEON,256,9.0,226.0,2025-05-27,2025-05-28
Luxelthe,111,7.0,2.0,2025-05-27,2025-05-28
Hotel Mimosa Paris,121,7.0,2.0,2025-05-27,2025-05-28
Au Pacific Hotel,137,8.0,4.0,2025-05-27,2025-05-28
Grand Hôtel De Paris,132,7.0,4.0,2025-05-27,2025-05-28
Motel One Paris-Porte Dorée,140,8.0,7.0,2025-05-27,2025-05-28
Maison Du Pré,122,7.0,2.0,2025-05-27,2025-05-28
Hotel des Belges,96,7.0,1.0,2025-05-27,2025-05-28
Hotel Restaurant Au Boeuf Couronné,130,8.0,2.0,2025-05-27,2025-05-28
Hotel Luna Park,91,7.0,6.0,2025-05-27,2025-05-28
Hôtel Stanislas sans ascenseur,97,7.0,752.0,2025-05-27,2025-05-28
Hôtel Paris Nord,97,6.0,1.0,2025-05-27,2025-05-28
Moris Grands Boulevards,168,8.0,2.0,2025-05-27,2025-05-28
HOTEL DE PARIS MONTPARNASSE,169,8.0,2.0,2025-05-27,2025-05-28
New Hotel Saint Lazare,106,6.0,1.0,2025-05-27,2025-05-28
Tipi,126,7.0,3.0,2025-05-27,2025-05-28
Hotel Leonard De Vinci 75011,109,6.0,2.0,2025-05-27,2025-05-28
Studio Romantique Paris Moulin Rouge Montmartre,128,8.0,20.0,2025-05-27,2025-05-28
Kopster Hotel Paris Porte de Versailles,159,8.0,573.0,2025-05-27,2025-05-28
Campanile Paris 15 - Tour Eiffel,135,7.0,238.0,2025-05-27,2025-05-28
Hotel Rivoli,161,8.0,2.0,2025-05-27,2025-05-28
Paris France Hotel,178,8.0,2.0,2025-05-27,2025-05-28
Verlain,145,8.0,1.0,2025-05-27,2025-05-28
Hôtel Bellevue et du Chariot d'Or,162,7.0,4.0,2025-05-27,2025-05-28
Hôtel de Ménilmontant,85,5.0,1.0,2025-05-27,2025-05-28
Hôtel LEON,256,9.0,226.0,2025-05-28,2025-05-29
Hotel Luna Park,72,7.0,6.0,2025-05-28,2025-05-29
Motel One Paris-Porte Dorée,140,8.0,7.0,2025-05-28,2025-05-29
Grand Hôtel De Paris,132,7.0,4.0,2025-05-28,2025-05-29
Hotel Diana Paris,186,7.0,771.0,2025-05-28,2025-05-29
LOGIS Hôtel 15 Montparnasse,153,8.0,745.0,2025-05-28,2025-05-29
B&B HOTEL Paris Porte des Lilas,95,7.0,14.0,2025-05-28,2025-05-29
Hotel des Belges,96,7.0,1.0,2025-05-28,2025-05-29
Hotel Viator - Gare de Lyon,168,8.0,2.0,2025-05-28,2025-05-29
Hotel Mimosa Paris,130,7.0,2.0,2025-05-28,2025-05-29
Moris Grands Boulevards,162,8.0,2.0,2025-05-28,2025-05-29
HOTEL DE PARIS MONTPARNASSE,169,8.0,2.0,2025-05-28,2025-05-29
Maison ELLE Paris,235,8.0,806.0,2025-05-28,2025-05-29
Paris Rooms & Dreams Hotel,90,7.0,769.0,2025-05-28,2025-05-29
Hotel Esmeralda,173,7.0,1.0,2025-05-28,2025-05-29
Hotel Restaurant Au Boeuf Couronné,130,8.0,2.0,2025-05-28,2025-05-29
Victoire & Germain,408,8.0,429.0,2025-05-28,2025-05-29
Hôtel Paris Nord,97,6.0,1.0,2025-05-28,2025-05-29
Hôtel Stanislas sans ascenseur,107,7.0,752.0,2025-05-28,2025-05-29
Hotel Rivoli,161,8.0,2.0,2025-05-28,2025-05-29
Hôtel Claret Bercy,141,6.0,2.0,2025-05-28,2025-05-29
Verlain,145,8.0,1.0,2025-05-28,2025-05-29
New Hotel Saint Lazare,106,6.0,1.0,2025-05-28,2025-05-29
Campanile Paris 14 - Maine Montparnasse,127,8.0,4.0,2025-05-28,2025-05-29
Paris France Hotel,178,8.0,2.0,2025-05-28,2025-05-29
Hôtel LEON,256,9.0,226.0,2025-05-29,2025-05-30
Luxelthe,111,7.0,2.0,2025-05-29,2025-05-30
Hotel Mimosa Paris,122,7.0,2.0,2025-05-29,2025-05-30
D'win,168,7.0,1.0,2025-05-29,2025-05-30
Hotel Luna Park,72,7.0,6.0,2025-05-29,2025-05-30
Les Jardins Du Luxembourg,252,9.0,1.0,2025-05-29,2025-05-30
Moris Grands Boulevards,178,8.0,2.0,2025-05-29,2025-05-30
ibis Styles Paris Bercy,182,7.0,9.0,2025-05-29,2025-05-30
Abaca Messidor by Happyculture,146,8.0,3.0,2025-05-29,2025-05-30
Paris Rooms & Dreams Hotel,90,7.0,769.0,2025-05-29,2025-05-30
Hôtel Claret Bercy,132,6.0,2.0,2025-05-29,2025-05-30
Timhotel Paris Gare de l'Est,160,7.0,1.0,2025-05-29,2025-05-30
Hotel Clément,183,8.0,2.0,2025-05-29,2025-05-30
Grand Hôtel De Paris,141,7.0,4.0,2025-05-29,2025-05-30
New Hotel Saint Lazare,106,6.0,1.0,2025-05-29,2025-05-30
ibis Paris Bercy Village,175,8.0,4.0,2025-05-29,2025-05-30
Au Pacific Hotel,163,8.0,4.0,2025-05-29,2025-05-30
Hôtel Paris Nord,97,6.0,1.0,2025-05-29,2025-05-30
Studio Romantique Paris Moulin Rouge Montmartre,128,8.0,20.0,2025-05-29,2025-05-30
Hotel Rivoli,161,8.0,2.0,2025-05-29,2025-05-30
"The Originals City, Hôtel Lecourbe, Paris Tour Eiffel",128,8.0,2.0,2025-05-29,2025-05-30
Nouvel Hôtel Eiffel,195,7.0,1.0,2025-05-29,2025-05-30
Tipi,126,7.0,3.0,2025-05-29,2025-05-30
ibis Budget Paris La Villette 19ème,105,7.0,14.0,2025-05-29,2025-05-30
Hôtel du Square d'Anvers,127,6.0,2.0,2025-05-29,2025-05-30
Hôtel LEON,278,9.0,226.0,2025-05-30,2025-05-31
Grand Hôtel De Paris,96,7.0,4.0,2025-05-30,2025-05-31
Hotel Luna Park,72,7.0,6.0,2025-05-30,2025-05-31
Luxelthe,109,7.0,2.0,2025-05-30,2025-05-31
ibis Styles Paris Bercy,182,7.0,9.0,2025-05-30,2025-05-31
Hotel Viator - Gare de Lyon,168,8.0,2.0,2025-05-30,2025-05-31
Hôtel Albert 1er Paris Lafayette,185,7.0,1.0,2025-05-30,2025-05-31
Hotel Campanile Paris-Bercy Village,129,7.0,7.0,2025-05-30,2025-05-31
Mercure Paris 17 Batignolles,177,8.0,1.0,2025-05-30,2025-05-31
Okko Hotels Paris Porte De Versailles,140,8.0,1.0,2025-05-30,2025-05-31
ibis Paris Bercy Village,175,8.0,4.0,2025-05-30,2025-05-31
Kopster Hotel Paris Porte de Versailles,147,8.0,573.0,2025-05-30,2025-05-31
Hôtel Claret Bercy,122,6.0,2.0,2025-05-30,2025-05-31
Hôtel Lodge In Paris 13,88,6.0,3.0,2025-05-30,2025-05-31
Hotel Aida Opera,181,8.0,3.0,2025-05-30,2025-05-31
citizenM Paris Gare de Lyon,206,8.0,10.0,2025-05-30,2025-05-31
Hôtel Paris Nord,97,6.0,1.0,2025-05-30,2025-05-31
Paris Rooms & Dreams Hotel,90,7.0,769.0,2025-05-30,2025-05-31
ibis Budget Paris La Villette 19ème,100,7.0,14.0,2025-05-30,2025-05-31
New Hotel Saint Lazare,106,6.0,1.0,2025-05-30,2025-05-31
Best Western Allegro Nation,161,8.0,434.0,2025-05-30,2025-05-31
Au Pacific Hotel,163,8.0,4.0,2025-05-30,2025-05-31
Hôtel Bellevue et du Chariot d'Or,162,7.0,4.0,2025-05-30,2025-05-31
Hôtel Maison Traversière,195,8.0,256.0,2025-05-30,2025-05-31
Hotel Flanelles Paris,204,8.0,890.0,2025-05-30,2025-05-31
Hôtel LEON,278,9.0,226.0,2025-05-31,2025-06-01
Hôtel du Square d'Anvers,127,6.0,2.0,2025-05-31,2025-06-01
Hôtel Paris Nord,97,6.0,1.0,2025-05-31,2025-06-01
Cosy studio in the Heart of Paris / Marais,93,8.0,49.0,2025-05-31,2025-06-01
Hôtel Claret Bercy,141,6.0,2.0,2025-05-31,2025-06-01
Princesse Caroline,200,8.0,913.0,2025-05-31,2025-06-01
Régence Etoile,385,8.0,1.0,2025-05-31,2025-06-01
Grand Hôtel De Paris,132,7.0,4.0,2025-05-31,2025-06-01
ibis Budget Paris La Villette 19ème,101,7.0,14.0,2025-05-31,2025-06-01
New Hotel Saint Lazare,106,6.0,1.0,2025-05-31,2025-06-01
Hotel Viator - Gare de Lyon,168,8.0,2.0,2025-05-31,2025-06-01
Campanile Paris 14 - Maine Montparnasse,136,8.0,4.0,2025-05-31,2025-06-01
ibis Styles Paris Bercy,182,7.0,9.0,2025-05-31,2025-06-01
Hotel Leonard De Vinci 75011,109,6.0,2.0,2025-05-31,2025-06-01
MAISON SAINT CHARLES - ASSOCIATION HABITAT et HUMANISME ILE DE FRANCE,142,8.0,115.0,2025-05-31,2025-06-01
Hôtel Albert 1er Paris Lafayette,190,7.0,1.0,2025-05-31,2025-06-01
Mercure Paris 17 Batignolles,177,8.0,1.0,2025-05-31,2025-06-01
Nouvel Hôtel Eiffel,184,7.0,1.0,2025-05-31,2025-06-01
HotelF1 Paris Saint Ouen Marché Aux Puces,46,6.0,17.0,2025-05-31,2025-06-01
ibis Paris Alesia Montparnasse,138,7.0,3.0,2025-05-31,2025-06-01
Kyriad Paris 12 - Nation,140,7.0,437.0,2025-05-31,2025-06-01
Okko Hotels Paris Porte De Versailles,140,8.0,1.0,2025-05-31,2025-06-01
Hôtel Du Leman,131,7.0,552.0,2025-05-31,2025-06-01
Au Pacific Hotel,163,8.0,4.0,2025-05-31,2025-06-01
ibis Styles Paris Alesia Montparnasse,147,7.0,761.0,2025-05-31,2025-06-01
Hôtel LEON,256,9.0,226.0,2025-06-01,2025-06-02
Hotel Vacances Bleues Provinces Opera,154,8.0,5.0,2025-06-01,2025-06-02
Grand Hôtel du Bel Air,77,7.0,2.0,2025-06-01,2025-06-02
Hotel Mimosa Paris,105,7.0,2.0,2025-06-01,2025-06-02
Les Artistes,190,9.0,1.0,2025-06-01,2025-06-02
Atlantic Hotel,169,8.0,3.0,2025-06-01,2025-06-02
Arcadie Montparnasse,153,8.0,2.0,2025-06-01,2025-06-02
Hotel OFF Paris Seine,210,8.0,2.0,2025-06-01,2025-06-02
Hôtel Saint-Charles,130,8.0,5.0,2025-06-01,2025-06-02
Hôtel de France Gare de Lyon Bastille,142,8.0,4.0,2025-06-01,2025-06-02
Grand Hôtel De Paris,96,7.0,4.0,2025-06-01,2025-06-02
ibis Styles Paris Bercy,140,7.0,9.0,2025-06-01,2025-06-02
Hotel Viator - Gare de Lyon,139,8.0,2.0,2025-06-01,2025-06-02
ibis Paris Bercy Village,129,8.0,4.0,2025-06-01,2025-06-02
citizenM Paris Gare de Lyon,154,8.0,10.0,2025-06-01,2025-06-02
Hotel Apolonia Paris Montmartre; Sure Hotel Collection by Best Western,109,8.0,2.0,2025-06-01,2025-06-02
9Hotel Bastille-Lyon,137,8.0,2.0,2025-06-01,2025-06-02
ATN Hôtel,112,7.0,1.0,2025-06-01,2025-06-02
ibis Paris Gare De L'Est TGV,113,7.0,1.0,2025-06-01,2025-06-02
Est Hotel,115,8.0,8.0,2025-06-01,2025-06-02
Maison Du Pré,102,7.0,2.0,2025-06-01,2025-06-02
Apartment near Bastille and gare de Lyon,214,8.0,5.0,2025-06-01,2025-06-02
Best Western Le Montmartre – Saint Pierre,123,7.0,1.0,2025-06-01,2025-06-02
Hôtel Soft,117,7.0,2.0,2025-06-01,2025-06-02
Moris Grands Boulevards,141,8.0,2.0,2025-06-01,2025-06-02
CMG - Résidence Sacré Coeur - MONTMARTRE,206,7.0,109.0,2025-06-02,2025-06-03
Grand Hôtel De Paris,114,7.0,4.0,2025-06-02,2025-06-03
Maison Du Pré,117,7.0,2.0,2025-06-02,2025-06-03
Moris Grands Boulevards,170,8.0,2.0,2025-06-02,2025-06-03
Hotel des Belges,96,7.0,1.0,2025-06-02,2025-06-03
Madrigal,151,8.0,1.0,2025-06-02,2025-06-03
Hôtel Paris Nord,97,6.0,1.0,2025-06-02,2025-06-03
Relais du Pré,186,8.0,1.0,2025-06-02,2025-06-03
Hôtel Claret Bercy,132,6.0,2.0,2025-06-02,2025-06-03
Hôtel Stanislas sans ascenseur,107,7.0,752.0,2025-06-02,2025-06-03
Hotel Restaurant Au Boeuf Couronné,130,8.0,2.0,2025-06-02,2025-06-03
Paris Rooms & Dreams Hotel,90,7.0,769.0,2025-06-02,2025-06-03
ibis budget Paris Porte De Montmartre,71,6.0,14.0,2025-06-02,2025-06-03
Paris France Hotel,178,8.0,2.0,2025-06-02,2025-06-03
Maison Cassandre,196,9.0,245.0,2025-06-02,2025-06-03
Hotel Mimosa Paris,138,7.0,2.0,2025-06-02,2025-06-03
Hotel Puy De Dôme,139,8.0,2.0,2025-06-02,2025-06-03
JO&JOE Paris - Nation,145,8.0,2.0,2025-06-02,2025-06-03
Acacias Etoile,166,8.0,2.0,2025-06-02,2025-06-03
Best Western Allegro Nation,161,8.0,434.0,2025-06-02,2025-06-03
Verlain,145,8.0,1.0,2025-06-02,2025-06-03
Hôtel Vendome Saint-Germain,211,8.0,2.0,2025-06-02,2025-06-03
Au Pacific Hotel,163,8.0,4.0,2025-06-02,2025-06-03
Hôtel de Ménilmontant,85,5.0,1.0,2025-06-02,2025-06-03
Motel One Paris-Porte Dorée,160,8.0,7.0,2025-06-02,2025-06-03
Hôtel LEON,256,9.0,226.0,2025-06-03,2025-06-04
Le Jardin de Verre by Locke,420,,,2025-06-03,2025-06-04
Hotel Vacances Bleues Provinces Opera,262,8.0,5.0,2025-06-03,2025-06-04
UCPA SPORT STATION HOSTEL PARIS,276,8.0,7.0,2025-06-03,2025-06-04
Hotel de L'Esperance,308,8.0,3.0,2025-06-03,2025-06-04
La Belle Ville,208,8.0,3.0,2025-06-03,2025-06-04
Hôtel Des Mines,257,8.0,1.0,2025-06-03,2025-06-04
Hotel Chavanel,437,8.0,502.0,2025-06-03,2025-06-04
Timhotel Montmartre,208,8.0,2.0,2025-06-03,2025-06-04
Auteuil Tour Eiffel,312,8.0,2.0,2025-06-03,2025-06-04
Timhotel Opéra Blanche Fontaine,237,8.0,1.0,2025-06-03,2025-06-04
Hotel Cluny Square,208,8.0,2.0,2025-06-03,2025-06-04
Grand Hôtel Amelot,304,8.0,5.0,2025-06-03,2025-06-04
Villa Marquis Member of Meliá Collection,640,8.0,366.0,2025-06-03,2025-06-04
Le Grey Hotel,331,8.0,1.0,2025-06-03,2025-06-04
Hôtel Plaza Étoile,325,8.0,1.0,2025-06-03,2025-06-04
Novotel Paris Les Halles,610,8.0,4.0,2025-06-03,2025-06-04
Hotel Villa Romantic & Spa,323,8.0,2.0,2025-06-03,2025-06-04
Royal Saint Michel,356,8.0,2.0,2025-06-03,2025-06-04
Hotel L’Antoine,243,8.0,1.0,2025-06-03,2025-06-04
Chalgrin Boutique Hotel,391,8.0,1.0,2025-06-03,2025-06-04
Mercure Paris Centre Tour Eiffel,299,7.0,4.0,2025-06-03,2025-06-04
Hôtel La Conversation,237,9.0,1.0,2025-06-03,2025-06-04
Hôtel L'Interlude,179,8.0,2.0,2025-06-03,2025-06-04
The ReMIX Hotel,188,8.0,6.0,2025-06-03,2025-06-04
Hôtel LEON,256,9.0,226.0,2025-06-04,2025-06-05
Hôtel Paris Nord,97,6.0,1.0,2025-06-04,2025-06-05
Appartement 3 pièces Paris 11e,580,,,2025-06-04,2025-06-05
Luxelthe,106,7.0,2.0,2025-06-04,2025-06-05
Maison Du Pré,107,7.0,2.0,2025-06-04,2025-06-05
Hôtel Claret Bercy,141,6.0,2.0,2025-06-04,2025-06-05
Grand Hôtel De Paris,132,7.0,4.0,2025-06-04,2025-06-05
Paris France Hotel,178,8.0,2.0,2025-06-04,2025-06-05
Hôtel Du Leman,131,7.0,552.0,2025-06-04,2025-06-05
ibis budget Paris Porte De Montmartre,74,6.0,14.0,2025-06-04,2025-06-05
Hotel Clément,213,8.0,2.0,2025-06-04,2025-06-05
Hotel des Belges,96,7.0,1.0,2025-06-04,2025-06-05
Relais du Pré,186,8.0,1.0,2025-06-04,2025-06-05
Hotel Albe Bastille,184,8.0,2.0,2025-06-04,2025-06-05
Hotel Esmeralda,173,7.0,1.0,2025-06-04,2025-06-05
Moris Grands Boulevards,176,8.0,2.0,2025-06-04,2025-06-05
Au Pacific Hotel,163,8.0,4.0,2025-06-04,2025-06-05
Hôtel de Ménilmontant,85,5.0,1.0,2025-06-04,2025-06-05
Hotel Excelsior,103,6.0,2.0,2025-06-04,2025-06-05
Hotel Luna Park,91,7.0,6.0,2025-06-04,2025-06-05
Princesse Caroline,225,8.0,913.0,2025-06-04,2025-06-05
WS Louvre - Saint-Roch,185,8.0,508.0,2025-06-04,2025-06-05
Hotel Puy De Dôme,139,8.0,2.0,2025-06-04,2025-06-05
Hôtel Bellevue et du Chariot d'Or,162,7.0,4.0,2025-06-04,2025-06-05
MAISON SAINT CHARLES - ASSOCIATION HABITAT et HUMANISME ILE DE FRANCE,164,8.0,115.0,2025-06-04,2025-06-05
Hôtel LEON,256,9.0,226.0,2025-06-05,2025-06-06
Au Pacific Hotel,137,8.0,4.0,2025-06-05,2025-06-06
Grand Hôtel De Paris,123,7.0,4.0,2025-06-05,2025-06-06
Appartement Quartier Place de la Bastille,356,8.0,31.0,2025-06-05,2025-06-06
Hotel Restaurant Au Boeuf Couronné,130,8.0,2.0,2025-06-05,2025-06-06
Maison Du Pré,122,7.0,2.0,2025-06-05,2025-06-06
Relais du Pré,186,8.0,1.0,2025-06-05,2025-06-06
Hotel des Belges,96,7.0,1.0,2025-06-05,2025-06-06
Hotel Albe Bastille,184,8.0,2.0,2025-06-05,2025-06-06
Moris Grands Boulevards,176,8.0,2.0,2025-06-05,2025-06-06
Hôtel Volney Opéra,201,8.0,2.0,2025-06-05,2025-06-06
Hôtel Paris Nord,102,6.0,1.0,2025-06-05,2025-06-06
WS Louvre - Saint-Roch,185,8.0,508.0,2025-06-05,2025-06-06
Hotel Mimosa Paris,138,7.0,2.0,2025-06-05,2025-06-06
Hôtel Bellevue et du Chariot d'Or,162,7.0,4.0,2025-06-05,2025-06-06
Hotel Luna Park,91,7.0,6.0,2025-06-05,2025-06-06
Hotel Puy De Dôme,139,8.0,2.0,2025-06-05,2025-06-06
Angleterre Hotel,120,7.0,5.0,2025-06-05,2025-06-06
Hôtel Claret Bercy,132,6.0,2.0,2025-06-05,2025-06-06
Hôtel Stanislas sans ascenseur,97,7.0,752.0,2025-06-05,2025-06-06
Paris France Hotel,178,8.0,2.0,2025-06-05,2025-06-06
Hotel Esmeralda,179,7.0,1.0,2025-06-05,2025-06-06
Motel One Paris-Porte Dorée,160,8.0,7.0,2025-06-05,2025-06-06
ibis Styles Paris Bercy,212,7.0,9.0,2025-06-05,2025-06-06
Avenir Hotel Montmartre,151,8.0,2.0,2025-06-05,2025-06-06
Hôtel LEON,278,9.0,226.0,2025-06-06,2025-06-07
Luxelthe,115,7.0,2.0,2025-06-06,2025-06-07
Grand Hôtel De Paris,96,7.0,4.0,2025-06-06,2025-06-07
ibis Styles Paris Bercy,174,7.0,9.0,2025-06-06,2025-06-07
Mercure Paris 17 Batignolles,168,8.0,1.0,2025-06-06,2025-06-07
Hotel Viator - Gare de Lyon,177,8.0,2.0,2025-06-06,2025-06-07
Hôtel de France Gare de Lyon Bastille,203,8.0,4.0,2025-06-06,2025-06-07
Hotel Mimosa Paris,129,7.0,2.0,2025-06-06,2025-06-07
Princesse Caroline,220,8.0,913.0,2025-06-06,2025-06-07
Relais du Pré,186,8.0,1.0,2025-06-06,2025-06-07
Hotel des Belges,96,7.0,1.0,2025-06-06,2025-06-07
Hôtel Paris Nord,97,6.0,1.0,2025-06-06,2025-06-07
Hotel Apolonia Paris Montmartre; Sure Hotel Collection by Best Western,132,8.0,2.0,2025-06-06,2025-06-07
